ID,Time,un,Fix_amb,SV,Moving,Phase,carr,x,y,z,a,b,c,layer,path
4560525_08424500,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517718.1148,5036037.8981,160.597,0.0043,0.0061,0.0075,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08424600,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517717.4859,5036037.4099,160.5705,0.0045,0.0064,0.0079,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08424700,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517716.8356,5036036.9645,160.5656,0.0034,0.0048,0.0058,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08424800,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517716.212,5036036.6448,160.5527,0.0035,0.0049,0.006,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08424900,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517715.533,5036036.2707,160.5292,0.0036,0.0051,0.0062,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08425000,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517714.8415,5036035.9555,160.5257,0.0036,0.005,0.0062,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08425100,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517714.1877,5036035.5509,160.5136,0.0056,0.0079,0.0097,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08425200,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517713.5267,5036035.1621,160.5216,0.0048,0.0068,0.0083,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08425300,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517712.7793,5036034.8739,160.4933,0.003,0.0042,0.0051,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08425400,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517712.0847,5036034.6525,160.4766,0.0037,0.0052,0.0063,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08425500,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517711.3991,5036034.339,160.4923,0.0029,0.0041,0.0051,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08425600,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517710.6934,5036033.9814,160.4499,0.0018,0.0026,0.0031,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08425700,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517709.9601,5036033.6682,160.4646,0.0042,0.0059,0.0072,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08425800,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517709.1852,5036033.3956,160.4451,0.0035,0.0049,0.0061,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08425900,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517708.429,5036033.1665,160.4281,0.0034,0.0048,0.0058,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08430000,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517707.7201,5036032.8883,160.4284,0.0029,0.0041,0.0051,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08430100,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517706.9607,5036032.6196,160.3975,0.0033,0.0046,0.0056,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08430200,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517706.2072,5036032.3532,160.4102,0.0034,0.0048,0.0059,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08430300,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517705.4721,5036032.0678,160.3946,0.0044,0.0063,0.0077,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08430400,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517704.6898,5036031.8799,160.3788,0.0034,0.0049,0.006,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08430500,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517703.8749,5036031.693,160.3784,0.0033,0.0046,0.0056,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08430600,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517703.0708,5036031.5102,160.3614,0.0044,0.0061,0.0075,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08430700,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517702.2892,5036031.3234,160.3596,0.0028,0.0039,0.0048,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08430800,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517701.5284,5036031.1954,160.3582,0.0034,0.0048,0.0059,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08430900,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517700.8327,5036031.1038,160.3502,0.0062,0.0087,0.0107,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08431000,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517700.153,5036030.9976,160.3407,0.0061,0.0087,0.0106,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08431100,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517699.4901,5036030.9025,160.3128,0.0069,0.0097,0.0119,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08431200,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517698.8878,5036030.7947,160.3284,0.005,0.0071,0.0087,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08431300,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517698.2469,5036030.7307,160.2927,0.0047,0.0066,0.0081,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08431400,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517697.5043,5036030.6555,160.3016,0.0059,0.0083,0.0102,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08431500,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517696.7181,5036030.5791,160.2652,0.0031,0.0044,0.0054,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08431600,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517695.8868,5036030.5304,160.2722,0.0061,0.0086,0.0105,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08431700,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517695.0925,5036030.4386,160.2453,0.0069,0.0097,0.0119,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08431800,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517694.3323,5036030.3905,160.2666,0.0061,0.0085,0.0105,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08431900,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517693.5697,5036030.3557,160.2432,0.005,0.007,0.0086,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08432000,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517692.7946,5036030.3185,160.2225,0.0064,0.009,0.0111,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08432100,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517692.0433,5036030.2162,160.2328,0.0029,0.0041,0.005,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08432200,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517691.3452,5036030.1647,160.2048,0.0026,0.0036,0.0044,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08432300,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517690.6032,5036030.1638,160.1905,0.0034,0.0048,0.0059,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08432400,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517689.8039,5036030.1031,160.2146,0.0058,0.008,0.0098,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08432500,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517689.0016,5036030.061,160.1883,0.0032,0.0045,0.0055,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08432600,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517688.2052,5036030.008,160.2141,0.0053,0.0073,0.009,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08432700,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517687.4219,5036029.9695,160.1931,0.0033,0.0045,0.0056,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08432800,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517686.6319,5036030.0136,160.1865,0.0022,0.0031,0.0038,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08432900,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517685.7675,5036029.9864,160.1923,0.0057,0.0078,0.0097,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08433000,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517684.963,5036030.001,160.1546,0.0044,0.0061,0.0076,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08433100,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517684.1048,5036030.0518,160.1539,0.0054,0.0074,0.0091,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08433200,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517683.2689,5036030.1127,160.1296,0.0041,0.0056,0.0069,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08433300,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517682.522,5036030.1996,160.1002,0.0032,0.0044,0.0054,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08433400,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517681.7246,5036030.2575,160.0887,0.0034,0.0047,0.0058,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08433500,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517680.94,5036030.2871,160.0605,0.0019,0.0026,0.0033,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08433600,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517680.1664,5036030.3923,160.0671,0.0056,0.0078,0.0096,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08433700,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517679.4019,5036030.5336,160.0795,0.0049,0.0068,0.0084,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08433800,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517678.5831,5036030.7235,160.0418,0.0048,0.0067,0.0082,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08433900,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517677.8368,5036030.8999,160.0703,0.0061,0.0085,0.0105,g1-s2,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s2.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
